Num,Minute,DateType,Unnamed: 0,0
4.0,95.0,1.0,,
0.0,0.0,1.0,,
0.0,1.0,1.0,,
1.0,2.0,1.0,,
1.0,3.0,1.0,,
1.0,4.0,1.0,,
2.0,5.0,1.0,,
1.0,6.0,1.0,,
2.0,7.0,1.0,,
0.0,8.0,1.0,,
2.0,9.0,1.0,,
0.0,10.0,1.0,,
0.0,11.0,1.0,,
0.0,12.0,1.0,,
0.0,13.0,1.0,,
0.0,14.0,1.0,,
0.0,15.0,1.0,,
0.0,16.0,1.0,,
0.0,17.0,1.0,,
2.0,18.0,1.0,,
0.0,19.0,1.0,,
0.0,20.0,1.0,,
2.0,21.0,1.0,,
3.0,22.0,1.0,,
4.0,23.0,1.0,,
6.0,24.0,1.0,,
18.0,25.0,1.0,,
30.0,26.0,1.0,,
43.0,27.0,1.0,,
99.0,28.0,1.0,,
150.0,29.0,1.0,,
245.0,30.0,1.0,,
382.0,31.0,1.0,,
553.0,32.0,1.0,,
586.0,33.0,1.0,,
615.0,34.0,1.0,,
373.0,35.0,1.0,,
184.0,36.0,1.0,,
169.0,37.0,1.0,,
101.0,38.0,1.0,,
96.0,39.0,1.0,,
105.0,40.0,1.0,,
91.0,41.0,1.0,,
67.0,42.0,1.0,,
63.0,43.0,1.0,,
86.0,44.0,1.0,,
58.0,45.0,1.0,,
58.0,46.0,1.0,,
81.0,47.0,1.0,,
91.0,48.0,1.0,,
83.0,49.0,1.0,,
70.0,50.0,1.0,,
75.0,51.0,1.0,,
117.0,52.0,1.0,,
73.0,53.0,1.0,,
84.0,54.0,1.0,,
86.0,55.0,1.0,,
100.0,56.0,1.0,,
80.0,57.0,1.0,,
81.0,58.0,1.0,,
67.0,59.0,1.0,,
59.0,60.0,1.0,,
83.0,61.0,1.0,,
87.0,62.0,1.0,,
93.0,63.0,1.0,,
106.0,64.0,1.0,,
111.0,65.0,1.0,,
147.0,66.0,1.0,,
118.0,67.0,1.0,,
169.0,68.0,1.0,,
188.0,69.0,1.0,,
270.0,70.0,1.0,,
348.0,71.0,1.0,,
351.0,72.0,1.0,,
318.0,73.0,1.0,,
246.0,74.0,1.0,,
200.0,75.0,1.0,,
159.0,76.0,1.0,,
147.0,77.0,1.0,,
124.0,78.0,1.0,,
99.0,79.0,1.0,,
131.0,80.0,1.0,,
134.0,81.0,1.0,,
132.0,82.0,1.0,,
138.0,83.0,1.0,,
114.0,84.0,1.0,,
113.0,85.0,1.0,,
96.0,86.0,1.0,,
111.0,87.0,1.0,,
95.0,88.0,1.0,,
90.0,89.0,1.0,,
69.0,90.0,1.0,,
42.0,91.0,1.0,,
32.0,92.0,1.0,,
13.0,93.0,1.0,,
9.0,94.0,1.0,,
6.0,95.0,1.0,,
2.0,0.0,2.0,,
0.0,1.0,2.0,,
4.0,2.0,2.0,,
1.0,3.0,2.0,,
0.0,4.0,2.0,,
2.0,5.0,2.0,,
0.0,6.0,2.0,,
3.0,7.0,2.0,,
0.0,8.0,2.0,,
1.0,9.0,2.0,,
2.0,10.0,2.0,,
1.0,11.0,2.0,,
16.0,12.0,2.0,,
1.0,13.0,2.0,,
2.0,14.0,2.0,,
2.0,15.0,2.0,,
4.0,16.0,2.0,,
3.0,17.0,2.0,,
2.0,18.0,2.0,,
1.0,19.0,2.0,,
0.0,20.0,2.0,,
0.0,21.0,2.0,,
1.0,22.0,2.0,,
4.0,23.0,2.0,,
8.0,24.0,2.0,,
14.0,25.0,2.0,,
28.0,26.0,2.0,,
40.0,27.0,2.0,,
66.0,28.0,2.0,,
141.0,29.0,2.0,,
228.0,30.0,2.0,,
396.0,31.0,2.0,,
568.0,32.0,2.0,,
593.0,33.0,2.0,,
589.0,34.0,2.0,,
388.0,35.0,2.0,,
227.0,36.0,2.0,,
153.0,37.0,2.0,,
118.0,38.0,2.0,,
93.0,39.0,2.0,,
108.0,40.0,2.0,,
90.0,41.0,2.0,,
91.0,42.0,2.0,,
63.0,43.0,2.0,,
65.0,44.0,2.0,,
71.0,45.0,2.0,,
80.0,46.0,2.0,,
70.0,47.0,2.0,,
70.0,48.0,2.0,,
87.0,49.0,2.0,,
82.0,50.0,2.0,,
104.0,51.0,2.0,,
94.0,52.0,2.0,,
97.0,53.0,2.0,,
84.0,54.0,2.0,,
59.0,55.0,2.0,,
76.0,56.0,2.0,,
87.0,57.0,2.0,,
71.0,58.0,2.0,,
79.0,59.0,2.0,,
80.0,60.0,2.0,,
60.0,61.0,2.0,,
84.0,62.0,2.0,,
93.0,63.0,2.0,,
120.0,64.0,2.0,,
97.0,65.0,2.0,,
103.0,66.0,2.0,,
124.0,67.0,2.0,,
141.0,68.0,2.0,,
189.0,69.0,2.0,,
272.0,70.0,2.0,,
369.0,71.0,2.0,,
365.0,72.0,2.0,,
307.0,73.0,2.0,,
230.0,74.0,2.0,,
183.0,75.0,2.0,,
155.0,76.0,2.0,,
125.0,77.0,2.0,,
141.0,78.0,2.0,,
122.0,79.0,2.0,,
113.0,80.0,2.0,,
161.0,81.0,2.0,,
165.0,82.0,2.0,,
171.0,83.0,2.0,,
114.0,84.0,2.0,,
139.0,85.0,2.0,,
121.0,86.0,2.0,,
107.0,87.0,2.0,,
97.0,88.0,2.0,,
76.0,89.0,2.0,,
59.0,90.0,2.0,,
42.0,91.0,2.0,,
37.0,92.0,2.0,,
20.0,93.0,2.0,,
3.0,94.0,2.0,,
2.0,95.0,2.0,,
2.0,0.0,2.0,,
0.0,1.0,2.0,,
4.0,2.0,2.0,,
1.0,3.0,2.0,,
0.0,4.0,2.0,,
2.0,5.0,2.0,,
0.0,6.0,2.0,,
3.0,7.0,2.0,,
0.0,8.0,2.0,,
1.0,9.0,2.0,,
2.0,10.0,2.0,,
1.0,11.0,2.0,,
16.0,12.0,2.0,,
1.0,13.0,2.0,,
2.0,14.0,2.0,,
2.0,15.0,2.0,,
4.0,16.0,2.0,,
3.0,17.0,2.0,,
2.0,18.0,2.0,,
1.0,19.0,2.0,,
0.0,20.0,2.0,,
0.0,21.0,2.0,,
1.0,22.0,2.0,,
4.0,23.0,2.0,,
8.0,24.0,2.0,,
14.0,25.0,2.0,,
28.0,26.0,2.0,,
40.0,27.0,2.0,,
66.0,28.0,2.0,,
141.0,29.0,2.0,,
228.0,30.0,2.0,,
396.0,31.0,2.0,,
568.0,32.0,2.0,,
593.0,33.0,2.0,,
589.0,34.0,2.0,,
388.0,35.0,2.0,,
227.0,36.0,2.0,,
153.0,37.0,2.0,,
118.0,38.0,2.0,,
93.0,39.0,2.0,,
108.0,40.0,2.0,,
90.0,41.0,2.0,,
91.0,42.0,2.0,,
63.0,43.0,2.0,,
65.0,44.0,2.0,,
71.0,45.0,2.0,,
80.0,46.0,2.0,,
70.0,47.0,2.0,,
70.0,48.0,2.0,,
87.0,49.0,2.0,,
82.0,50.0,2.0,,
104.0,51.0,2.0,,
94.0,52.0,2.0,,
97.0,53.0,2.0,,
84.0,54.0,2.0,,
59.0,55.0,2.0,,
76.0,56.0,2.0,,
87.0,57.0,2.0,,
71.0,58.0,2.0,,
79.0,59.0,2.0,,
80.0,60.0,2.0,,
60.0,61.0,2.0,,
84.0,62.0,2.0,,
93.0,63.0,2.0,,
120.0,64.0,2.0,,
97.0,65.0,2.0,,
103.0,66.0,2.0,,
124.0,67.0,2.0,,
141.0,68.0,2.0,,
189.0,69.0,2.0,,
272.0,70.0,2.0,,
369.0,71.0,2.0,,
365.0,72.0,2.0,,
307.0,73.0,2.0,,
230.0,74.0,2.0,,
183.0,75.0,2.0,,
155.0,76.0,2.0,,
125.0,77.0,2.0,,
141.0,78.0,2.0,,
122.0,79.0,2.0,,
113.0,80.0,2.0,,
161.0,81.0,2.0,,
165.0,82.0,2.0,,
171.0,83.0,2.0,,
114.0,84.0,2.0,,
139.0,85.0,2.0,,
121.0,86.0,2.0,,
107.0,87.0,2.0,,
97.0,88.0,2.0,,
76.0,89.0,2.0,,
59.0,90.0,2.0,,
42.0,91.0,2.0,,
37.0,92.0,2.0,,
20.0,93.0,2.0,,
3.0,94.0,2.0,,
2.0,95.0,2.0,,
0.0,0.0,1.0,,
0.0,1.0,1.0,,
1.0,2.0,1.0,,
2.0,3.0,1.0,,
0.0,4.0,1.0,,
0.0,5.0,1.0,,
0.0,6.0,1.0,,
2.0,7.0,1.0,,
0.0,8.0,1.0,,
0.0,9.0,1.0,,
0.0,10.0,1.0,,
0.0,11.0,1.0,,
2.0,12.0,1.0,,
0.0,13.0,1.0,,
0.0,14.0,1.0,,
0.0,15.0,1.0,,
2.0,16.0,1.0,,
0.0,17.0,1.0,,
1.0,18.0,1.0,,
3.0,19.0,1.0,,
0.0,20.0,1.0,,
0.0,21.0,1.0,,
3.0,22.0,1.0,,
8.0,23.0,1.0,,
10.0,24.0,1.0,,
13.0,25.0,1.0,,
22.0,26.0,1.0,,
40.0,27.0,1.0,,
64.0,28.0,1.0,,
127.0,29.0,1.0,,
236.0,30.0,1.0,,
376.0,31.0,1.0,,
550.0,32.0,1.0,,
552.0,33.0,1.0,,
562.0,34.0,1.0,,
374.0,35.0,1.0,,
223.0,36.0,1.0,,
167.0,37.0,1.0,,
108.0,38.0,1.0,,
106.0,39.0,1.0,,
65.0,40.0,1.0,,
96.0,41.0,1.0,,
89.0,42.0,1.0,,
85.0,43.0,1.0,,
67.0,44.0,1.0,,
74.0,45.0,1.0,,
81.0,46.0,1.0,,
64.0,47.0,1.0,,
91.0,48.0,1.0,,
93.0,49.0,1.0,,
82.0,50.0,1.0,,
125.0,51.0,1.0,,
80.0,52.0,1.0,,
80.0,53.0,1.0,,
88.0,54.0,1.0,,
75.0,55.0,1.0,,
78.0,56.0,1.0,,
106.0,57.0,1.0,,
92.0,58.0,1.0,,
91.0,59.0,1.0,,
81.0,60.0,1.0,,
80.0,61.0,1.0,,
90.0,62.0,1.0,,
103.0,63.0,1.0,,
113.0,64.0,1.0,,
125.0,65.0,1.0,,
125.0,66.0,1.0,,
130.0,67.0,1.0,,
178.0,68.0,1.0,,
179.0,69.0,1.0,,
271.0,70.0,1.0,,
336.0,71.0,1.0,,
366.0,72.0,1.0,,
321.0,73.0,1.0,,
210.0,74.0,1.0,,
194.0,75.0,1.0,,
159.0,76.0,1.0,,
125.0,77.0,1.0,,
159.0,78.0,1.0,,
129.0,79.0,1.0,,
101.0,80.0,1.0,,
141.0,81.0,1.0,,
145.0,82.0,1.0,,
166.0,83.0,1.0,,
126.0,84.0,1.0,,
155.0,85.0,1.0,,
142.0,86.0,1.0,,
128.0,87.0,1.0,,
102.0,88.0,1.0,,
93.0,89.0,1.0,,
102.0,90.0,1.0,,
68.0,91.0,1.0,,
35.0,92.0,1.0,,
24.0,93.0,1.0,,
7.0,94.0,1.0,,
9.0,95.0,1.0,,
